year,region,state,gender,mode_of_trans,count
2017,Southeast,West Virginia,female,bicycle,148
2017,Southeast,West Virginia,female,walked,9144
2017,Southeast,West Virginia,female,taxicab_or_other,2721
2017,Midwest,Wisconsin,female,drove_alone,1136176
2017,Midwest,Wisconsin,female,carpooled,110349
2017,Midwest,Wisconsin,female,public_transportation,27581
2017,Midwest,Wisconsin,female,bicycle,5672
2017,Midwest,Wisconsin,female,walked,43381
2017,Midwest,Wisconsin,female,taxicab_or_other,9145
2017,West,Wyoming,female,drove_alone,100628
2017,West,Wyoming,female,carpooled,12384
2017,West,Wyoming,female,public_transportation,410
2017,West,Wyoming,female,bicycle,695
2017,West,Wyoming,female,walked,3902
2017,West,Wyoming,female,taxicab_or_other,978
2018,Southeast,Alabama,male,drove_alone,932199
2018,Southeast,Alabama,male,carpooled,83250
2018,Southeast,Alabama,male,public_transportation,3532
2018,Southeast,Alabama,male,bicycle,1296
2018,Southeast,Alabama,male,walked,11907
2018,Southeast,Alabama,male,taxicab_or_other,11816
2018,West,Alaska,male,drove_alone,132245
2018,West,Alaska,male,carpooled,21602
2018,West,Alaska,male,public_transportation,2397
2018,West,Alaska,male,bicycle,3241
2018,West,Alaska,male,walked,17760
2018,West,Alaska,male,taxicab_or_other,9468
2018,Southwest,Arizona,male,drove_alone,1302413
2018,Southwest,Arizona,male,carpooled,185167
2018,Southwest,Arizona,male,public_transportation,28984
2018,Southwest,Arizona,male,bicycle,18488
2018,Southwest,Arizona,male,walked,30113
2018,Southwest,Arizona,male,taxicab_or_other,36105
2018,Southeast,Arkansas,male,drove_alone,560408
2018,Southeast,Arkansas,male,carpooled,70856
2018,Southeast,Arkansas,male,public_transportation,2056
2018,Southeast,Arkansas,male,bicycle,1701
2018,Southeast,Arkansas,male,walked,13256
2018,Southeast,Arkansas,male,taxicab_or_other,9356
2018,West,California,male,drove_alone,7529120
2018,West,California,male,carpooled,986414
2018,West,California,male,public_transportation,465835
2018,West,California,male,bicycle,113896
2018,West,California,male,walked,258904
2018,West,California,male,taxicab_or_other,193007
2018,West,Colorado,male,drove_alone,1197096
2018,West,Colorado,male,carpooled,139106
2018,West,Colorado,male,public_transportation,46491
2018,West,Colorado,male,bicycle,24144
2018,West,Colorado,male,walked,47773
2018,West,Colorado,male,taxicab_or_other,19460
2018,Northeast,Connecticut,male,drove_alone,721659
2018,Northeast,Connecticut,male,carpooled,76702
2018,Northeast,Connecticut,male,public_transportation,42773
2018,Northeast,Connecticut,male,bicycle,2326
2018,Northeast,Connecticut,male,walked,23693
2018,Northeast,Connecticut,male,taxicab_or_other,10024
2018,Northeast,Delaware,male,drove_alone,186046
2018,Northeast,Delaware,male,carpooled,20123
2018,Northeast,Delaware,male,public_transportation,4327
2018,Northeast,Delaware,male,bicycle,778
2018,Northeast,Delaware,male,walked,5209
2018,Northeast,Delaware,male,taxicab_or_other,1737
2018,Southeast,Florida,male,drove_alone,3971904
2018,Southeast,Florida,male,carpooled,472874
2018,Southeast,Florida,male,public_transportation,73658
2018,Southeast,Florida,male,bicycle,43673
2018,Southeast,Florida,male,walked,73645
2018,Southeast,Florida,male,taxicab_or_other,101337
2018,Southeast,Georgia,male,drove_alone,2006668
2018,Southeast,Georgia,male,carpooled,250336
2018,Southeast,Georgia,male,public_transportation,49203
2018,Southeast,Georgia,male,bicycle,7290
2018,Southeast,Georgia,male,walked,44395
2018,Southeast,Georgia,male,taxicab_or_other,45749
2018,West,Hawaii,male,drove_alone,264829
2018,West,Hawaii,male,carpooled,47832
2018,West,Hawaii,male,public_transportation,18156
2018,West,Hawaii,male,bicycle,3473
2018,West,Hawaii,male,walked,14438
2018,West,Hawaii,male,taxicab_or_other,10353
2018,West,Idaho,male,drove_alone,346758
2018,West,Idaho,male,carpooled,35961
2018,West,Idaho,male,public_transportation,3674
2018,West,Idaho,male,bicycle,4954
2018,West,Idaho,male,walked,11862
2018,West,Idaho,male,taxicab_or_other,7048
2018,Midwest,Illinois,male,drove_alone,2381803
2018,Midwest,Illinois,male,carpooled,263471
2018,Midwest,Illinois,male,public_transportation,289744
2018,Midwest,Illinois,male,bicycle,28046
2018,Midwest,Illinois,male,walked,91009
2018,Midwest,Illinois,male,taxicab_or_other,37527
2018,Midwest,Indiana,male,drove_alone,1392796
2018,Midwest,Indiana,male,carpooled,145220
2018,Midwest,Indiana,male,public_transportation,15122
2018,Midwest,Indiana,male,bicycle,8029
2018,Midwest,Indiana,male,walked,32955
2018,Midwest,Indiana,male,taxicab_or_other,21392
2018,Midwest,Iowa,male,drove_alone,679539
2018,Midwest,Iowa,male,carpooled,66181
2018,Midwest,Iowa,male,public_transportation,9235
2018,Midwest,Iowa,male,bicycle,4213
2018,Midwest,Iowa,male,walked,26101
2018,Midwest,Iowa,male,taxicab_or_other,7773
2018,Midwest,Kansas,male,drove_alone,631441
2018,Midwest,Kansas,male,carpooled,68343
2018,Midwest,Kansas,male,public_transportation,3414
2018,Midwest,Kansas,male,bicycle,3572
2018,Midwest,Kansas,male,walked,16479
2018,Midwest,Kansas,male,taxicab_or_other,9542
2018,Southeast,Kentucky,male,drove_alone,856694
2018,Southeast,Kentucky,male,carpooled,92272
2018,Southeast,Kentucky,male,public_transportation,9467
2018,Southeast,Kentucky,male,bicycle,1829
2018,Southeast,Kentucky,male,walked,24333
2018,Southeast,Kentucky,male,taxicab_or_other,13397
2018,Southeast,Louisiana,male,drove_alone,848443
2018,Southeast,Louisiana,male,carpooled,91955
2018,Southeast,Louisiana,male,public_transportation,10234
2018,Southeast,Louisiana,male,bicycle,7096
2018,Southeast,Louisiana,male,walked,17571
2018,Southeast,Louisiana,male,taxicab_or_other,17876
2018,Northeast,Maine,male,drove_alone,261104
2018,Northeast,Maine,male,carpooled,35104
2018,Northeast,Maine,male,public_transportation,1892
2018,Northeast,Maine,male,bicycle,2321
2018,Northeast,Maine,male,walked,15468
2018,Northeast,Maine,male,taxicab_or_other,5416
2018,Northeast,Maryland,male,drove_alone,1173948
2018,Northeast,Maryland,male,carpooled,140520
2018,Northeast,Maryland,male,public_transportation,118836
2018,Northeast,Maryland,male,bicycle,8074
2018,Northeast,Maryland,male,walked,31873
2018,Northeast,Maryland,male,taxicab_or_other,19982
2018,Northeast,Massachusetts,male,drove_alone,1268012
2018,Northeast,Massachusetts,male,carpooled,131064
2018,Northeast,Massachusetts,male,public_transportation,181115
2018,Northeast,Massachusetts,male,bicycle,22963
2018,Northeast,Massachusetts,male,walked,85476
2018,Northeast,Massachusetts,male,taxicab_or_other,25158
2018,Midwest,Michigan,male,drove_alone,1993147
2018,Midwest,Michigan,male,carpooled,213220
2018,Midwest,Michigan,male,public_transportation,32143
2018,Midwest,Michigan,male,bicycle,13211
2018,Midwest,Michigan,male,walked,57332
2018,Midwest,Michigan,male,taxicab_or_other,24626
2018,Midwest,Minnesota,male,drove_alone,1187052
2018,Midwest,Minnesota,male,carpooled,126103
2018,Midwest,Minnesota,male,public_transportation,48545
2018,Midwest,Minnesota,male,bicycle,12283
2018,Midwest,Minnesota,male,walked,41815
2018,Midwest,Minnesota,male,taxicab_or_other,15694
2018,Southeast,Mississippi,male,drove_alone,535671
2018,Southeast,Mississippi,male,carpooled,53978
2018,Southeast,Mississippi,male,public_transportation,1456
2018,Southeast,Mississippi,male,bicycle,1504
2018,Southeast,Mississippi,male,walked,9889
2018,Southeast,Mississippi,male,taxicab_or_other,10497
2018,Midwest,Missouri,male,drove_alone,1223167
2018,Midwest,Missouri,male,carpooled,124240
2018,Midwest,Missouri,male,public_transportation,19558
2018,Midwest,Missouri,male,bicycle,4587
2018,Midwest,Missouri,male,walked,35690
2018,Midwest,Missouri,male,taxicab_or_other,17235
2018,West,Montana,male,drove_alone,200123
2018,West,Montana,male,carpooled,24892
2018,West,Montana,male,public_transportation,1844
2018,West,Montana,male,bicycle,4583
2018,West,Montana,male,walked,15553
2018,West,Montana,male,taxicab_or_other,3405
2018,Midwest,Nebraska,male,drove_alone,424866
2018,Midwest,Nebraska,male,carpooled,46039
2018,Midwest,Nebraska,male,public_transportation,3779
2018,Midwest,Nebraska,male,bicycle,2730
2018,Midwest,Nebraska,male,walked,12190
2018,Midwest,Nebraska,male,taxicab_or_other,5372
2018,West,Nevada,male,drove_alone,602539
2018,West,Nevada,male,carpooled,72772
2018,West,Nevada,male,public_transportation,24121
2018,West,Nevada,male,bicycle,2826
2018,West,Nevada,male,walked,14000
2018,West,Nevada,male,taxicab_or_other,19142
2018,Northeast,New Hampshire,male,drove_alone,301891
2018,Northeast,New Hampshire,male,carpooled,26987
2018,Northeast,New Hampshire,male,public_transportation,3467
2018,Northeast,New Hampshire,male,bicycle,1445
2018,Northeast,New Hampshire,male,walked,9969
2018,Northeast,New Hampshire,male,taxicab_or_other,5488
2018,Northeast,New Jersey,male,drove_alone,1638362
2018,Northeast,New Jersey,male,carpooled,192861
2018,Northeast,New Jersey,male,public_transportation,283918
2018,Northeast,New Jersey,male,bicycle,8504
2018,Northeast,New Jersey,male,walked,56550
2018,Northeast,New Jersey,male,taxicab_or_other,42887
2018,Southwest,New Mexico,male,drove_alone,364582
2018,Southwest,New Mexico,male,carpooled,50234
2018,Southwest,New Mexico,male,public_transportation,5357
2018,Southwest,New Mexico,male,bicycle,4181
2018,Southwest,New Mexico,male,walked,9009
2018,Southwest,New Mexico,male,taxicab_or_other,4921
2018,Northeast,New York,male,drove_alone,2644709
2018,Northeast,New York,male,carpooled,297311
2018,Northeast,New York,male,public_transportation,1276002
2018,Northeast,New York,male,bicycle,47526
2018,Northeast,New York,male,walked,262937
2018,Northeast,New York,male,taxicab_or_other,68075
2018,Southeast,North Carolina,male,drove_alone,2035634
2018,Southeast,North Carolina,male,carpooled,244143
2018,Southeast,North Carolina,male,public_transportation,24165
2018,Southeast,North Carolina,male,bicycle,5923
2018,Southeast,North Carolina,male,walked,51868
2018,Southeast,North Carolina,male,taxicab_or_other,33928
2018,Midwest,North Dakota,male,drove_alone,180873
2018,Midwest,North Dakota,male,carpooled,17801
2018,Midwest,North Dakota,male,public_transportation,1639
2018,Midwest,North Dakota,male,bicycle,504
2018,Midwest,North Dakota,male,walked,8853
2018,Midwest,North Dakota,male,taxicab_or_other,2237
2018,Midwest,Ohio,male,drove_alone,2361856
2018,Midwest,Ohio,male,carpooled,233828
2018,Midwest,Ohio,male,public_transportation,44065
2018,Midwest,Ohio,male,bicycle,11554
2018,Midwest,Ohio,male,walked,64406
2018,Midwest,Ohio,male,taxicab_or_other,28264
2018,Southwest,Oklahoma,male,drove_alone,785507
2018,Southwest,Oklahoma,male,carpooled,87413
2018,Southwest,Oklahoma,male,public_transportation,4638
2018,Southwest,Oklahoma,male,bicycle,2602
2018,Southwest,Oklahoma,male,walked,20060
2018,Southwest,Oklahoma,male,taxicab_or_other,13974
2018,West,Oregon,male,drove_alone,761590
2018,West,Oregon,male,carpooled,100073
2018,West,Oregon,male,public_transportation,43965
2018,West,Oregon,male,bicycle,27193
2018,West,Oregon,male,walked,38705
2018,West,Oregon,male,taxicab_or_other,15421
2018,Northeast,Pennsylvania,male,drove_alone,2427847
2018,Northeast,Pennsylvania,male,carpooled,269156
2018,Northeast,Pennsylvania,male,public_transportation,164294
2018,Northeast,Pennsylvania,male,bicycle,18316
2018,Northeast,Pennsylvania,male,walked,115030
2018,Northeast,Pennsylvania,male,taxicab_or_other,36956
2018,Northeast,Rhode Island,male,drove_alone,215714
2018,Northeast,Rhode Island,male,carpooled,22856
2018,Northeast,Rhode Island,male,public_transportation,5691
2018,Northeast,Rhode Island,male,bicycle,781
2018,Northeast,Rhode Island,male,walked,7557
2018,Northeast,Rhode Island,male,taxicab_or_other,2828
2018,Southeast,South Carolina,male,drove_alone,962775
2018,Southeast,South Carolina,male,carpooled,114797
2018,Southeast,South Carolina,male,public_transportation,7370
2018,Southeast,South Carolina,male,bicycle,3332
2018,Southeast,South Carolina,male,walked,27811
2018,Southeast,South Carolina,male,taxicab_or_other,18262
2018,Midwest,South Dakota,male,drove_alone,189355
2018,Midwest,South Dakota,male,carpooled,17906
2018,Midwest,South Dakota,male,public_transportation,747
2018,Midwest,South Dakota,male,bicycle,1128
2018,Midwest,South Dakota,male,walked,8148
2018,Midwest,South Dakota,male,taxicab_or_other,2111
2018,Southeast,Tennessee,male,drove_alone,1353453
2018,Southeast,Tennessee,male,carpooled,141029
2018,Southeast,Tennessee,male,public_transportation,9186
2018,Southeast,Tennessee,male,bicycle,3546
2018,Southeast,Tennessee,male,walked,22542
2018,Southeast,Tennessee,male,taxicab_or_other,19375
2018,Southwest,Texas,male,drove_alone,5911621
2018,Southwest,Texas,male,carpooled,696852
2018,Southwest,Texas,male,public_transportation,93002
2018,Southwest,Texas,male,bicycle,22453
2018,Southwest,Texas,male,walked,108968
2018,Southwest,Texas,male,taxicab_or_other,107482
2018,West,Utah,male,drove_alone,649012
2018,West,Utah,male,carpooled,92783
2018,West,Utah,male,public_transportation,17365
2018,West,Utah,male,bicycle,8026
2018,West,Utah,male,walked,18564
2018,West,Utah,male,taxicab_or_other,10822
2018,Northeast,Vermont,male,drove_alone,123036
2018,Northeast,Vermont,male,carpooled,13875
2018,Northeast,Vermont,male,public_transportation,1089
2018,Northeast,Vermont,male,bicycle,2691
2018,Northeast,Vermont,male,walked,7930
2018,Northeast,Vermont,male,taxicab_or_other,1739
2018,Southeast,Virginia,male,drove_alone,1705443
2018,Southeast,Virginia,male,carpooled,206464
2018,Southeast,Virginia,male,public_transportation,101149
2018,Southeast,Virginia,male,bicycle,14423
2018,Southeast,Virginia,male,walked,51840
2018,Southeast,Virginia,male,taxicab_or_other,36615
2018,West,Washington,male,drove_alone,1409635
2018,West,Washington,male,carpooled,191331
2018,West,Washington,male,public_transportation,138722
2018,West,Washington,male,bicycle,23455
2018,West,Washington,male,walked,76321
2018,West,Washington,male,taxicab_or_other,29436
2018,Southeast,West Virginia,male,drove_alone,320736
2018,Southeast,West Virginia,male,carpooled,33020
2018,Southeast,West Virginia,male,public_transportation,3177
2018,Southeast,West Virginia,male,bicycle,752
2018,Southeast,West Virginia,male,walked,10367
2018,Southeast,West Virginia,male,taxicab_or_other,4879
2018,Midwest,Wisconsin,male,drove_alone,1262952
2018,Midwest,Wisconsin,male,carpooled,110824
2018,Midwest,Wisconsin,male,public_transportation,21732
2018,Midwest,Wisconsin,male,bicycle,14434
2018,Midwest,Wisconsin,male,walked,44819
2018,Midwest,Wisconsin,male,taxicab_or_other,15768
2018,West,Wyoming,male,drove_alone,118899
2018,West,Wyoming,male,carpooled,15625
2018,West,Wyoming,male,public_transportation,2412
2018,West,Wyoming,male,bicycle,1973
2018,West,Wyoming,male,walked,7152
2018,West,Wyoming,male,taxicab_or_other,2432
2018,Southeast,Alabama,female,drove_alone,852491
2018,Southeast,Alabama,female,carpooled,79448
2018,Southeast,Alabama,female,public_transportation,3451
2018,Southeast,Alabama,female,bicycle,155
2018,Southeast,Alabama,female,walked,10509
2018,Southeast,Alabama,female,taxicab_or_other,6566
2018,West,Alaska,female,drove_alone,109379
2018,West,Alaska,female,carpooled,22006
2018,West,Alaska,female,public_transportation,1985
2018,West,Alaska,female,bicycle,1162
2018,West,Alaska,female,walked,9837
2018,West,Alaska,female,taxicab_or_other,5583
2018,Southwest,Arizona,female,drove_alone,1114836
2018,Southwest,Arizona,female,carpooled,163455
2018,Southwest,Arizona,female,public_transportation,24734
2018,Southwest,Arizona,female,bicycle,7103
2018,Southwest,Arizona,female,walked,25163
2018,Southwest,Arizona,female,taxicab_or_other,23332
2018,Southeast,Arkansas,female,drove_alone,514604
2018,Southeast,Arkansas,female,carpooled,64982
2018,Southeast,Arkansas,female,public_transportation,2953
2018,Southeast,Arkansas,female,bicycle,577
2018,Southeast,Arkansas,female,walked,6796
2018,Southeast,Arkansas,female,taxicab_or_other,4839
2018,West,California,female,drove_alone,6152211
2018,West,California,female,carpooled,867904
2018,West,California,female,public_transportation,448990
2018,West,California,female,bicycle,44849
2018,West,California,female,walked,230169
2018,West,California,female,taxicab_or_other,126798
2018,West,Colorado,female,drove_alone,1023163
2018,West,Colorado,female,carpooled,114331
2018,West,Colorado,female,public_transportation,35174
2018,West,Colorado,female,bicycle,11449
2018,West,Colorado,female,walked,40458
2018,West,Colorado,female,taxicab_or_other,11047
2018,Northeast,Connecticut,female,drove_alone,675325
2018,Northeast,Connecticut,female,carpooled,69397
2018,Northeast,Connecticut,female,public_transportation,36871
2018,Northeast,Connecticut,female,bicycle,918
2018,Northeast,Connecticut,female,walked,23418
2018,Northeast,Connecticut,female,taxicab_or_other,8394
2018,Northeast,Delaware,female,drove_alone,174237
2018,Northeast,Delaware,female,carpooled,21147
2018,Northeast,Delaware,female,public_transportation,5429
2018,Northeast,Delaware,female,bicycle,484
2018,Northeast,Delaware,female,walked,5511
2018,Northeast,Delaware,female,taxicab_or_other,1940
2018,Southeast,Florida,female,drove_alone,3624671
2018,Southeast,Florida,female,carpooled,426695
2018,Southeast,Florida,female,public_transportation,84996
2018,Southeast,Florida,female,bicycle,15438
2018,Southeast,Florida,female,walked,56998
2018,Southeast,Florida,female,taxicab_or_other,66102
2018,Southeast,Georgia,female,drove_alone,1875285
2018,Southeast,Georgia,female,carpooled,210254
2018,Southeast,Georgia,female,public_transportation,48969
2018,Southeast,Georgia,female,bicycle,2905
2018,Southeast,Georgia,female,walked,28632
2018,Southeast,Georgia,female,taxicab_or_other,32393
2018,West,Hawaii,female,drove_alone,211288
2018,West,Hawaii,female,carpooled,56312
2018,West,Hawaii,female,public_transportation,22426
2018,West,Hawaii,female,bicycle,1158
2018,West,Hawaii,female,walked,11441
2018,West,Hawaii,female,taxicab_or_other,7840
2018,West,Idaho,female,drove_alone,286589
2018,West,Idaho,female,carpooled,35058
2018,West,Idaho,female,public_transportation,2674
2018,West,Idaho,female,bicycle,1063
2018,West,Idaho,female,walked,7839
2018,West,Idaho,female,taxicab_or_other,1702
2018,Midwest,Illinois,female,drove_alone,2118335
2018,Midwest,Illinois,female,carpooled,247468
2018,Midwest,Illinois,female,public_transportation,292479
2018,Midwest,Illinois,female,bicycle,11026
2018,Midwest,Illinois,female,walked,80436
2018,Midwest,Illinois,female,taxicab_or_other,31649
2018,Midwest,Indiana,female,drove_alone,1238410
2018,Midwest,Indiana,female,carpooled,137495
2018,Midwest,Indiana,female,public_transportation,14331
2018,Midwest,Indiana,female,bicycle,3543
2018,Midwest,Indiana,female,walked,28840
2018,Midwest,Indiana,female,taxicab_or_other,14604
2018,Midwest,Iowa,female,drove_alone,616354
2018,Midwest,Iowa,female,carpooled,62835
2018,Midwest,Iowa,female,public_transportation,6949
2018,Midwest,Iowa,female,bicycle,2087
2018,Midwest,Iowa,female,walked,21371
2018,Midwest,Iowa,female,taxicab_or_other,4776
2018,Midwest,Kansas,female,drove_alone,545076
2018,Midwest,Kansas,female,carpooled,65098
2018,Midwest,Kansas,female,public_transportation,3405
2018,Midwest,Kansas,female,bicycle,675
2018,Midwest,Kansas,female,walked,14645
2018,Midwest,Kansas,female,taxicab_or_other,4694
2018,Southeast,Kentucky,female,drove_alone,762244
2018,Southeast,Kentucky,female,carpooled,91724
2018,Southeast,Kentucky,female,public_transportation,9835
2018,Southeast,Kentucky,female,bicycle,584
2018,Southeast,Kentucky,female,walked,14357
2018,Southeast,Kentucky,female,taxicab_or_other,8458
2018,Southeast,Louisiana,female,drove_alone,801566
2018,Southeast,Louisiana,female,carpooled,87559
2018,Southeast,Louisiana,female,public_transportation,12944
2018,Southeast,Louisiana,female,bicycle,3594
2018,Southeast,Louisiana,female,walked,18331
2018,Southeast,Louisiana,female,taxicab_or_other,9878
2018,Northeast,Maine,female,drove_alone,257223
2018,Northeast,Maine,female,carpooled,30720
2018,Northeast,Maine,female,public_transportation,2095
2018,Northeast,Maine,female,bicycle,757
2018,Northeast,Maine,female,walked,11588
2018,Northeast,Maine,female,taxicab_or_other,2606
2018,Northeast,Maryland,female,drove_alone,1105839
2018,Northeast,Maryland,female,carpooled,130173
2018,Northeast,Maryland,female,public_transportation,123411
2018,Northeast,Maryland,female,bicycle,2464
2018,Northeast,Maryland,female,walked,32394
2018,Northeast,Maryland,female,taxicab_or_other,19937
2018,Northeast,Massachusetts,female,drove_alone,1214752
2018,Northeast,Massachusetts,female,carpooled,133680
2018,Northeast,Massachusetts,female,public_transportation,182345
2018,Northeast,Massachusetts,female,bicycle,8913
2018,Northeast,Massachusetts,female,walked,95594
2018,Northeast,Massachusetts,female,taxicab_or_other,21346
2018,Midwest,Michigan,female,drove_alone,1791205
2018,Midwest,Michigan,female,carpooled,198932
2018,Midwest,Michigan,female,public_transportation,30776
2018,Midwest,Michigan,female,bicycle,6189
2018,Midwest,Michigan,female,walked,47480
2018,Midwest,Michigan,female,taxicab_or_other,17590
2018,Midwest,Minnesota,female,drove_alone,1083758
2018,Midwest,Minnesota,female,carpooled,119381
2018,Midwest,Minnesota,female,public_transportation,55192
2018,Midwest,Minnesota,female,bicycle,6391
2018,Midwest,Minnesota,female,walked,38728
2018,Midwest,Minnesota,female,taxicab_or_other,10219
2018,Southeast,Mississippi,female,drove_alone,505001
2018,Southeast,Mississippi,female,carpooled,54146
2018,Southeast,Mississippi,female,public_transportation,1592
2018,Southeast,Mississippi,female,bicycle,212
2018,Southeast,Mississippi,female,walked,6803
2018,Southeast,Mississippi,female,taxicab_or_other,4634
2018,Midwest,Missouri,female,drove_alone,1154193
2018,Midwest,Missouri,female,carpooled,119478
2018,Midwest,Missouri,female,public_transportation,17603
2018,Midwest,Missouri,female,bicycle,1795
2018,Midwest,Missouri,female,walked,23370
2018,Midwest,Missouri,female,taxicab_or_other,11556
2018,West,Montana,female,drove_alone,185435
2018,West,Montana,female,carpooled,23768
2018,West,Montana,female,public_transportation,2032
2018,West,Montana,female,bicycle,1570
2018,West,Montana,female,walked,12634
2018,West,Montana,female,taxicab_or_other,1362
2018,Midwest,Nebraska,female,drove_alone,384587
2018,Midwest,Nebraska,female,carpooled,39898
2018,Midwest,Nebraska,female,public_transportation,1800
2018,Midwest,Nebraska,female,bicycle,453
2018,Midwest,Nebraska,female,walked,12160
2018,Midwest,Nebraska,female,taxicab_or_other,2084
2018,West,Nevada,female,drove_alone,514232
2018,West,Nevada,female,carpooled,76481
2018,West,Nevada,female,public_transportation,17620
2018,West,Nevada,female,bicycle,385
2018,West,Nevada,female,walked,11010
2018,West,Nevada,female,taxicab_or_other,12246
2018,Northeast,New Hampshire,female,drove_alone,274795
2018,Northeast,New Hampshire,female,carpooled,26119
2018,Northeast,New Hampshire,female,public_transportation,2964
2018,Northeast,New Hampshire,female,bicycle,402
2018,Northeast,New Hampshire,female,walked,8358
2018,Northeast,New Hampshire,female,taxicab_or_other,3114
2018,Northeast,New Jersey,female,drove_alone,1477415
2018,Northeast,New Jersey,female,carpooled,167354
2018,Northeast,New Jersey,female,public_transportation,230718
2018,Northeast,New Jersey,female,bicycle,2793
2018,Northeast,New Jersey,female,walked,56116
2018,Northeast,New Jersey,female,taxicab_or_other,34879
2018,Southwest,New Mexico,female,drove_alone,329563
2018,Southwest,New Mexico,female,carpooled,47374
2018,Southwest,New Mexico,female,public_transportation,4176
2018,Southwest,New Mexico,female,bicycle,820
2018,Southwest,New Mexico,female,walked,6677
2018,Southwest,New Mexico,female,taxicab_or_other,3514
2018,Northeast,New York,female,drove_alone,2295387
2018,Northeast,New York,female,carpooled,289252
2018,Northeast,New York,female,public_transportation,1331923
2018,Northeast,New York,female,bicycle,20384
2018,Northeast,New York,female,walked,293039
2018,Northeast,New York,female,taxicab_or_other,63170
2018,Southeast,North Carolina,female,drove_alone,1882868
2018,Southeast,North Carolina,female,carpooled,208395
2018,Southeast,North Carolina,female,public_transportation,23066
2018,Southeast,North Carolina,female,bicycle,1984
2018,Southeast,North Carolina,female,walked,35500
2018,Southeast,North Carolina,female,taxicab_or_other,18455
2018,Midwest,North Dakota,female,drove_alone,146682
2018,Midwest,North Dakota,female,carpooled,17010
2018,Midwest,North Dakota,female,public_transportation,1300
2018,Midwest,North Dakota,female,bicycle,316
2018,Midwest,North Dakota,female,walked,4672
2018,Midwest,North Dakota,female,taxicab_or_other,1907
2018,Midwest,Ohio,female,drove_alone,2188418
2018,Midwest,Ohio,female,carpooled,220744
2018,Midwest,Ohio,female,public_transportation,43348
2018,Midwest,Ohio,female,bicycle,5691
2018,Midwest,Ohio,female,walked,57366
2018,Midwest,Ohio,female,taxicab_or_other,21567
2018,Southwest,Oklahoma,female,drove_alone,680917
2018,Southwest,Oklahoma,female,carpooled,81919
2018,Southwest,Oklahoma,female,public_transportation,3564
2018,Southwest,Oklahoma,female,bicycle,1131
2018,Southwest,Oklahoma,female,walked,15051
2018,Southwest,Oklahoma,female,taxicab_or_other,6836
2018,West,Oregon,female,drove_alone,669510
2018,West,Oregon,female,carpooled,89034
2018,West,Oregon,female,public_transportation,40351
2018,West,Oregon,female,bicycle,11939
2018,West,Oregon,female,walked,39299
2018,West,Oregon,female,taxicab_or_other,8638
2018,Northeast,Pennsylvania,female,drove_alone,2209396
2018,Northeast,Pennsylvania,female,carpooled,249682
2018,Northeast,Pennsylvania,female,public_transportation,189339
2018,Northeast,Pennsylvania,female,bicycle,8154
2018,Northeast,Pennsylvania,female,walked,101790
2018,Northeast,Pennsylvania,female,taxicab_or_other,30721
2018,Northeast,Rhode Island,female,drove_alone,206990
2018,Northeast,Rhode Island,female,carpooled,19471
2018,Northeast,Rhode Island,female,public_transportation,5960
2018,Northeast,Rhode Island,female,bicycle,609
2018,Northeast,Rhode Island,female,walked,10346
2018,Northeast,Rhode Island,female,taxicab_or_other,1897
2018,Southeast,South Carolina,female,drove_alone,913303
2018,Southeast,South Carolina,female,carpooled,102542
2018,Southeast,South Carolina,female,public_transportation,5377
2018,Southeast,South Carolina,female,bicycle,1193
2018,Southeast,South Carolina,female,walked,19807
2018,Southeast,South Carolina,female,taxicab_or_other,11864
2018,Midwest,South Dakota,female,drove_alone,173806
2018,Midwest,South Dakota,female,carpooled,21491
2018,Midwest,South Dakota,female,public_transportation,353
2018,Midwest,South Dakota,female,bicycle,119
2018,Midwest,South Dakota,female,walked,4596
2018,Midwest,South Dakota,female,taxicab_or_other,687
2018,Southeast,Tennessee,female,drove_alone,1215771
2018,Southeast,Tennessee,female,carpooled,136349
2018,Southeast,Tennessee,female,public_transportation,10081
2018,Southeast,Tennessee,female,bicycle,766
2018,Southeast,Tennessee,female,walked,17516
2018,Southeast,Tennessee,female,taxicab_or_other,16368
2018,Southwest,Texas,female,drove_alone,4852652
2018,Southwest,Texas,female,carpooled,604399
2018,Southwest,Texas,female,public_transportation,83783
2018,Southwest,Texas,female,bicycle,8700
2018,Southwest,Texas,female,walked,86502
2018,Southwest,Texas,female,taxicab_or_other,67603
2018,West,Utah,female,drove_alone,497979
2018,West,Utah,female,carpooled,75804
2018,West,Utah,female,public_transportation,15498
2018,West,Utah,female,bicycle,2346
2018,West,Utah,female,walked,18062
2018,West,Utah,female,taxicab_or_other,3649
2018,Northeast,Vermont,female,drove_alone,121421
2018,Northeast,Vermont,female,carpooled,15327
2018,Northeast,Vermont,female,public_transportation,1687
2018,Northeast,Vermont,female,bicycle,1481
2018,Northeast,Vermont,female,walked,8990
2018,Northeast,Vermont,female,taxicab_or_other,868
2018,Southeast,Virginia,female,drove_alone,1530127
2018,Southeast,Virginia,female,carpooled,178261
2018,Southeast,Virginia,female,public_transportation,89963
2018,Southeast,Virginia,female,bicycle,4130
2018,Southeast,Virginia,female,walked,42034
2018,Southeast,Virginia,female,taxicab_or_other,23788
2018,West,Washington,female,drove_alone,1187467
2018,West,Washington,female,carpooled,165832
2018,West,Washington,female,public_transportation,116357
2018,West,Washington,female,bicycle,9706
2018,West,Washington,female,walked,58089
2018,West,Washington,female,taxicab_or_other,14581
